,eta,epsilon,sigma_init,mu,K,TMSE,TMSE_std,CB_mean,CB_median,CB_mode,CB_std
0,0.05,0.35,0.2,0.2,1,0.26679004060173167,0.15027952412189938,180,187,187,23.458124392201523
1,0.05,0.35,0.2,0.2,2,0.2668435688003498,0.15028404705145754,180,187,187,23.458124392201523
2,0.05,0.35,0.2,0.2,4,0.26713576607280504,0.15022806456584964,180,187,187,23.458124392201523
3,0.05,0.35,0.2,0.2,6,0.2677608911728086,0.15042155156000325,180,187,187,23.458124392201523
4,0.05,0.35,0.2,0.2,8,0.26816357542990393,0.15100785752727605,180,187,187,23.458124392201523
5,0.05,0.35,0.2,0.4,1,0.23593144936470098,0.14752783263974117,180,187,187,23.458124392201523
6,0.05,0.35,0.2,0.4,2,0.2359148777044934,0.14753882412250466,180,187,187,23.458124392201523
7,0.05,0.35,0.2,0.4,4,0.23582718659691382,0.14756680003504824,180,187,187,23.458124392201523
8,0.05,0.35,0.2,0.4,6,0.23488667656967635,0.14799234876919096,180,187,187,23.458124392201523
9,0.05,0.35,0.2,0.4,8,0.23505783596864174,0.1481664534319602,180,187,187,23.458124392201523
10,0.05,0.35,0.2,0.6,1,0.22305010030145617,0.14659964420564228,180,187,187,23.458124392201523
11,0.05,0.35,0.2,0.6,2,0.2229664331559868,0.14662611240919787,180,187,187,23.458124392201523
12,0.05,0.35,0.2,0.6,4,0.2223812942744967,0.14682849123325567,180,187,187,23.458124392201523
13,0.05,0.35,0.2,0.6,6,0.21978515082404593,0.14770348583937576,180,187,187,23.458124392201523
14,0.05,0.35,0.2,0.6,8,0.21982214735500943,0.14775912203734304,180,187,187,23.458124392201523
15,0.05,0.35,0.4,0.2,1,0.2644447373346574,0.15005742411739437,180,187,187,23.458124392201523
16,0.05,0.35,0.4,0.2,2,0.2645188469847917,0.15006942739034276,180,187,187,23.458124392201523
17,0.05,0.35,0.4,0.2,4,0.26454334693409803,0.15012183686248645,180,187,187,23.458124392201523
18,0.05,0.35,0.4,0.2,6,0.26501210449320867,0.1503019125937508,180,187,187,23.458124392201523
19,0.05,0.35,0.4,0.2,8,0.26522961177686377,0.15060796123181258,180,187,187,23.458124392201523
20,0.05,0.35,0.4,0.4,1,0.23572384617141673,0.14742536005202878,180,187,187,23.458124392201523
21,0.05,0.35,0.4,0.4,2,0.23575459461805473,0.14743521015256325,180,187,187,23.458124392201523
22,0.05,0.35,0.4,0.4,4,0.2357709022634706,0.1474622211446451,180,187,187,23.458124392201523
23,0.05,0.35,0.4,0.4,6,0.23601262076563426,0.14764162754337093,180,187,187,23.458124392201523
24,0.05,0.35,0.4,0.4,8,0.23614185475407656,0.14781046199687953,180,187,187,23.458124392201523
25,0.05,0.35,0.4,0.6,1,0.22317971339129464,0.14648351277844182,180,187,187,23.458124392201523
26,0.05,0.35,0.4,0.6,2,0.22319406841688405,0.1464958213219688,180,187,187,23.458124392201523
27,0.05,0.35,0.4,0.6,4,0.2232004857954628,0.14651380121225852,180,187,187,23.458124392201523
28,0.05,0.35,0.4,0.6,6,0.22334060667396333,0.1467227132130556,180,187,187,23.458124392201523
29,0.05,0.35,0.4,0.6,8,0.22343642515647044,0.1468687307996517,180,187,187,23.458124392201523
30,0.05,0.35,0.6,0.2,1,0.2544736989143191,0.14967074624979648,180,187,187,23.458124392201523
31,0.05,0.35,0.6,0.2,2,0.25454460476412744,0.1496821345576758,180,187,187,23.458124392201523
32,0.05,0.35,0.6,0.2,4,0.2543167385088553,0.14977952679962958,180,187,187,23.458124392201523
33,0.05,0.35,0.6,0.2,6,0.2545409015860283,0.14990966254206756,180,187,187,23.458124392201523
34,0.05,0.35,0.6,0.2,8,0.25466480666431723,0.15010581552494148,180,187,187,23.458124392201523
35,0.05,0.35,0.6,0.4,1,0.2328363309477049,0.1474635645746315,180,187,187,23.458124392201523
36,0.05,0.35,0.6,0.4,2,0.23288717113495985,0.14747550139678323,180,187,187,23.458124392201523
37,0.05,0.35,0.6,0.4,4,0.2327434371765771,0.1475753203005717,180,187,187,23.458124392201523
38,0.05,0.35,0.6,0.4,6,0.23292881068861276,0.14772908687978648,180,187,187,23.458124392201523
39,0.05,0.35,0.6,0.4,8,0.23303443910275073,0.14789034278837762,180,187,187,23.458124392201523
40,0.05,0.35,0.6,0.6,1,0.22197122164245212,0.14646369788034372,180,187,187,23.458124392201523
41,0.05,0.35,0.6,0.6,2,0.2220085727887644,0.14647810823056778,180,187,187,23.458124392201523
42,0.05,0.35,0.6,0.6,4,0.22191814429526704,0.1465650702215986,180,187,187,23.458124392201523
43,0.05,0.35,0.6,0.6,6,0.2220785172015301,0.14674661457749053,180,187,187,23.458124392201523
44,0.05,0.35,0.6,0.6,8,0.22217072333396373,0.14689333212167133,180,187,187,23.458124392201523
45,0.05,0.5,0.2,0.2,1,0.2637215203905363,0.14345873898411518,99,107,107,18.184608876739695
46,0.05,0.5,0.2,0.2,2,0.26533546897082483,0.1432519940129235,99,107,107,18.184608876739695
47,0.05,0.5,0.2,0.2,4,0.27105128065326195,0.14232044190666707,99,107,107,18.184608876739695
48,0.05,0.5,0.2,0.2,6,0.27674613042228363,0.14436998703960502,99,107,107,18.184608876739695
49,0.05,0.5,0.2,0.2,8,0.27785548596902787,0.14418062363506398,99,107,107,18.184608876739695
50,0.05,0.5,0.2,0.4,1,0.23252004436308063,0.14471653883937008,99,107,107,18.184608876739695
51,0.05,0.5,0.2,0.4,2,0.23245569877271244,0.14457419756064582,99,107,107,18.184608876739695
52,0.05,0.5,0.2,0.4,4,0.23785338646818704,0.14297822722779813,99,107,107,18.184608876739695
53,0.05,0.5,0.2,0.4,6,0.2411608870147397,0.14384421982425447,99,107,107,18.184608876739695
54,0.05,0.5,0.2,0.4,8,0.2418349525672983,0.14392845582187133,99,107,107,18.184608876739695
55,0.05,0.5,0.2,0.6,1,0.22426465850747337,0.14412588789439873,99,107,107,18.184608876739695
56,0.05,0.5,0.2,0.6,2,0.22205128495525467,0.14498310860919997,99,107,107,18.184608876739695
57,0.05,0.5,0.2,0.6,4,0.2288943188224295,0.14266180729936778,99,107,107,18.184608876739695
58,0.05,0.5,0.2,0.6,6,0.23095849692970488,0.14323640094068057,99,107,107,18.184608876739695
59,0.05,0.5,0.2,0.6,8,0.23143874713596538,0.1434871768297436,99,107,107,18.184608876739695
60,0.05,0.5,0.4,0.2,1,0.25633905365828097,0.14465566397690474,99,107,107,18.184608876739695
61,0.05,0.5,0.4,0.2,2,0.2565215423649638,0.14463038406144893,99,107,107,18.184608876739695
62,0.05,0.5,0.4,0.2,4,0.2571149555390185,0.1444701141557624,99,107,107,18.184608876739695
63,0.05,0.5,0.4,0.2,6,0.25813780070794123,0.14474001425303315,99,107,107,18.184608876739695
64,0.05,0.5,0.4,0.2,8,0.2585989116227605,0.14517755984630007,99,107,107,18.184608876739695
65,0.05,0.5,0.4,0.4,1,0.23336280743088264,0.14441805858189108,99,107,107,18.184608876739695
66,0.05,0.5,0.4,0.4,2,0.2333320696454244,0.14443224330454643,99,107,107,18.184608876739695
67,0.05,0.5,0.4,0.4,4,0.2327334460468596,0.14449323286606247,99,107,107,18.184608876739695
68,0.05,0.5,0.4,0.4,6,0.23238601399511727,0.14420486598644866,99,107,107,18.184608876739695
69,0.05,0.5,0.4,0.4,8,0.23283933846584293,0.14555973042131357,99,107,107,18.184608876739695
70,0.05,0.5,0.4,0.6,1,0.22526413862959846,0.14378704350108776,99,107,107,18.184608876739695
71,0.05,0.5,0.4,0.6,2,0.22515503314291563,0.1438209572848554,99,107,107,18.184608876739695
72,0.05,0.5,0.4,0.6,4,0.22289961279450352,0.1440677395249815,99,107,107,18.184608876739695
73,0.05,0.5,0.4,0.6,6,0.2212760130611322,0.14327833913992263,99,107,107,18.184608876739695
74,0.05,0.5,0.4,0.6,8,0.22192153865539574,0.14592387763470033,99,107,107,18.184608876739695
75,0.05,0.5,0.6,0.2,1,0.24972224375769606,0.1453441546121579,99,107,107,18.184608876739695
76,0.05,0.5,0.6,0.2,2,0.24989286089465182,0.14532608440454076,99,107,107,18.184608876739695
77,0.05,0.5,0.6,0.2,4,0.2500961804530185,0.14525699153551588,99,107,107,18.184608876739695
78,0.05,0.5,0.6,0.2,6,0.2507743944348844,0.145475205787569,99,107,107,18.184608876739695
79,0.05,0.5,0.6,0.2,8,0.25109348484792254,0.14580791689199143,99,107,107,18.184608876739695
80,0.05,0.5,0.6,0.4,1,0.2323139093798808,0.14445688453919364,99,107,107,18.184608876739695
81,0.05,0.5,0.6,0.4,2,0.2324061504983471,0.14444714335865178,99,107,107,18.184608876739695
82,0.05,0.5,0.6,0.4,4,0.2325259805158713,0.14443101902232258,99,107,107,18.184608876739695
83,0.05,0.5,0.6,0.4,6,0.23293383288728634,0.14455231317346132,99,107,107,18.184608876739695
84,0.05,0.5,0.6,0.4,8,0.23327339647341025,0.1451820308626389,99,107,107,18.184608876739695
85,0.05,0.5,0.6,0.6,1,0.22535998563236945,0.14358982574654316,99,107,107,18.184608876739695
86,0.05,0.5,0.6,0.6,2,0.2254034305158722,0.14359069245467182,99,107,107,18.184608876739695
87,0.05,0.5,0.6,0.6,4,0.2254281166100977,0.14357654205549972,99,107,107,18.184608876739695
88,0.05,0.5,0.6,0.6,6,0.22562400163163474,0.14354842033115792,99,107,107,18.184608876739695
89,0.05,0.5,0.6,0.6,8,0.22604984649870075,0.14456337602458919,99,107,107,18.184608876739695
90,0.05,1.0,0.2,0.2,1,0.8319362452166659,0.08521962574650867,29,32,33,5.845511098270193
91,0.05,1.0,0.2,0.2,2,0.8319378081101632,0.08521814031991606,29,32,33,5.845511098270193
92,0.05,1.0,0.2,0.2,4,0.832020679594583,0.08518825187120556,29,32,33,5.845511098270193
93,0.05,1.0,0.2,0.2,6,0.8322437790793056,0.08517838997176656,29,32,33,5.845511098270193
94,0.05,1.0,0.2,0.2,8,0.8323189286961672,0.08521755130893521,29,32,33,5.845511098270193
95,0.05,1.0,0.2,0.4,1,0.8287590782108485,0.08565972088020689,29,32,33,5.845511098270193
96,0.05,1.0,0.2,0.4,2,0.8287618179057484,0.08565627672337454,29,32,33,5.845511098270193
97,0.05,1.0,0.2,0.4,4,0.8289477991875335,0.08559186479012632,29,32,33,5.845511098270193
98,0.05,1.0,0.2,0.4,6,0.8294750115996069,0.08556624271640491,29,32,33,5.845511098270193
99,0.05,1.0,0.2,0.4,8,0.8296457257909239,0.0856477370574848,29,32,33,5.845511098270193
100,0.05,1.0,0.2,0.6,1,0.8246825069950936,0.0862169824400646,29,32,33,5.845511098270193
101,0.05,1.0,0.2,0.6,2,0.8246852263445628,0.08621075047915018,29,32,33,5.845511098270193
102,0.05,1.0,0.2,0.6,4,0.8250065591192528,0.08610687582712372,29,32,33,5.845511098270193
103,0.05,1.0,0.2,0.6,6,0.8259961376887074,0.08605099790303611,29,32,33,5.845511098270193
104,0.05,1.0,0.2,0.6,8,0.8262954831352991,0.08617949434185176,29,32,33,5.845511098270193
105,0.05,1.0,0.4,0.2,1,0.28839640081898277,0.17629092771445704,29,32,33,5.845511098270193
106,0.05,1.0,0.4,0.2,2,0.293410735920641,0.1840694526652946,29,32,33,5.845511098270193
107,0.05,1.0,0.4,0.2,4,0.3358267454809438,0.27790069722696226,29,32,33,5.845511098270193
108,0.05,1.0,0.4,0.2,6,0.3834333301473396,0.2648913435092368,29,32,33,5.845511098270193
109,0.05,1.0,0.4,0.2,8,0.4086455380411551,0.26653189031714347,29,32,33,5.845511098270193
110,0.05,1.0,0.4,0.4,1,0.23555586868238762,0.14900296055601686,29,32,33,5.845511098270193
111,0.05,1.0,0.4,0.4,2,0.23700208101785075,0.15050271394867393,29,32,33,5.845511098270193
112,0.05,1.0,0.4,0.4,4,0.27508710443411166,0.20666140280192363,29,32,33,5.845511098270193
113,0.05,1.0,0.4,0.4,6,0.30285742624609857,0.19757347827303343,29,32,33,5.845511098270193
114,0.05,1.0,0.4,0.4,8,0.3210250005066213,0.20311405516911982,29,32,33,5.845511098270193
115,0.05,1.0,0.4,0.6,1,0.22533839777598147,0.14501117449873188,29,32,33,5.845511098270193
116,0.05,1.0,0.4,0.6,2,0.2250955750986642,0.14594173157351198,29,32,33,5.845511098270193
117,0.05,1.0,0.4,0.6,4,0.2596078893536431,0.1873082032951274,29,32,33,5.845511098270193
118,0.05,1.0,0.4,0.6,6,0.27792264650953785,0.17924494214818415,29,32,33,5.845511098270193
119,0.05,1.0,0.4,0.6,8,0.2906298595242123,0.18775250960071338,29,32,33,5.845511098270193
120,0.05,1.0,0.6,0.2,1,0.25581482935990385,0.15255972318021704,29,32,33,5.845511098270193
121,0.05,1.0,0.6,0.2,2,0.25686715384915904,0.1531267260357314,29,32,33,5.845511098270193
122,0.05,1.0,0.6,0.2,4,0.2671631870922696,0.1659078636110558,29,32,33,5.845511098270193
123,0.05,1.0,0.6,0.2,6,0.28117877206997105,0.1611152917336885,29,32,33,5.845511098270193
124,0.05,1.0,0.6,0.2,8,0.28813303057931355,0.1644664868107787,29,32,33,5.845511098270193
125,0.05,1.0,0.6,0.4,1,0.22911558094201878,0.14843737823982503,29,32,33,5.845511098270193
126,0.05,1.0,0.6,0.4,2,0.2292522278359935,0.14850038143135932,29,32,33,5.845511098270193
127,0.05,1.0,0.6,0.4,4,0.23277667056644608,0.15308193320031202,29,32,33,5.845511098270193
128,0.05,1.0,0.6,0.4,6,0.2357675842486017,0.15254743186518044,29,32,33,5.845511098270193
129,0.05,1.0,0.6,0.4,8,0.2371704951702846,0.15777167176221604,29,32,33,5.845511098270193
130,0.05,1.0,0.6,0.6,1,0.22138200051262769,0.1466412153363059,29,32,33,5.845511098270193
131,0.05,1.0,0.6,0.6,2,0.22104194058108242,0.1465707970864883,29,32,33,5.845511098270193
132,0.05,1.0,0.6,0.6,4,0.21917273559754988,0.1497215342416255,29,32,33,5.845511098270193
133,0.05,1.0,0.6,0.6,6,0.21576889457396986,0.1512047033410835,29,32,33,5.845511098270193
134,0.05,1.0,0.6,0.6,8,0.21538369896417733,0.1572143164858724,29,32,33,5.845511098270193
135,0.1,0.35,0.2,0.2,1,0.19508294599379294,0.15729062631576543,180,187,187,23.458124392201523
136,0.1,0.35,0.2,0.2,2,0.19508091273808353,0.15730674164462055,180,187,187,23.458124392201523
137,0.1,0.35,0.2,0.2,4,0.19506867052084306,0.15732998402077014,180,187,187,23.458124392201523
138,0.1,0.35,0.2,0.2,6,0.19487794148350093,0.15751654219253258,180,187,187,23.458124392201523
139,0.1,0.35,0.2,0.2,8,0.19492164820137275,0.1576721509390138,180,187,187,23.458124392201523
140,0.1,0.35,0.2,0.4,1,0.1797230558241185,0.15803763389956763,180,187,187,23.458124392201523
141,0.1,0.35,0.2,0.4,2,0.17971992590659336,0.15805658387214108,180,187,187,23.458124392201523
142,0.1,0.35,0.2,0.4,4,0.1793990036386719,0.1581422626803102,180,187,187,23.458124392201523
143,0.1,0.35,0.2,0.4,6,0.1782021213186927,0.15838739176210942,180,187,187,23.458124392201523
144,0.1,0.35,0.2,0.4,8,0.17815801413519444,0.15865455192654182,180,187,187,23.458124392201523
145,0.1,0.35,0.2,0.6,1,0.17704051910722518,0.1564938982447071,180,187,187,23.458124392201523
146,0.1,0.35,0.2,0.6,2,0.17703238323115003,0.15652674783889725,180,187,187,23.458124392201523
147,0.1,0.35,0.2,0.6,4,0.17624587357888655,0.15653978990391107,180,187,187,23.458124392201523
148,0.1,0.35,0.2,0.6,6,0.17353832425554888,0.15679723888396604,180,187,187,23.458124392201523
149,0.1,0.35,0.2,0.6,8,0.1733660570506683,0.15713857474490645,180,187,187,23.458124392201523
150,0.1,0.35,0.4,0.2,1,0.19495359378091148,0.15717626550622876,180,187,187,23.458124392201523
151,0.1,0.35,0.4,0.2,2,0.1949651985171825,0.15719366054645895,180,187,187,23.458124392201523
152,0.1,0.35,0.4,0.2,4,0.19498311464076112,0.1572284573426764,180,187,187,23.458124392201523
153,0.1,0.35,0.4,0.2,6,0.19506924902393408,0.15737713074781878,180,187,187,23.458124392201523
154,0.1,0.35,0.4,0.2,8,0.19512209149662532,0.15748564149889996,180,187,187,23.458124392201523
155,0.1,0.35,0.4,0.4,1,0.1797090647872331,0.15796048624128617,180,187,187,23.458124392201523
156,0.1,0.35,0.4,0.4,2,0.17971663862163767,0.1579813653728167,180,187,187,23.458124392201523
157,0.1,0.35,0.4,0.4,4,0.1797287509551513,0.15801787482923388,180,187,187,23.458124392201523
158,0.1,0.35,0.4,0.4,6,0.17979096877673542,0.15819201530596375,180,187,187,23.458124392201523
159,0.1,0.35,0.4,0.4,8,0.1798431829030987,0.15832901425431728,180,187,187,23.458124392201523
160,0.1,0.35,0.4,0.6,1,0.17703588354711117,0.15645203046567335,180,187,187,23.458124392201523
161,0.1,0.35,0.4,0.6,2,0.17704157832650605,0.1564707330674794,180,187,187,23.458124392201523
162,0.1,0.35,0.4,0.6,4,0.17705383449491027,0.1565181231445883,180,187,187,23.458124392201523
163,0.1,0.35,0.4,0.6,6,0.17710077076434438,0.15667984789888206,180,187,187,23.458124392201523
164,0.1,0.35,0.4,0.6,8,0.1771514446432353,0.1568249844326526,180,187,187,23.458124392201523
165,0.1,0.35,0.6,0.2,1,0.19353252988001515,0.15716052018084717,180,187,187,23.458124392201523
166,0.1,0.35,0.6,0.2,2,0.19355120661196232,0.15718317738330256,180,187,187,23.458124392201523
167,0.1,0.35,0.6,0.2,4,0.19357168135543404,0.15724873657442612,180,187,187,23.458124392201523
168,0.1,0.35,0.6,0.2,6,0.19366509066868853,0.1573842453397855,180,187,187,23.458124392201523
169,0.1,0.35,0.6,0.2,8,0.1937199571224447,0.15749377734766734,180,187,187,23.458124392201523
170,0.1,0.35,0.6,0.4,1,0.17943825369938543,0.1578090078270052,180,187,187,23.458124392201523
171,0.1,0.35,0.6,0.4,2,0.17945177031931045,0.1578380386029555,180,187,187,23.458124392201523
172,0.1,0.35,0.6,0.4,4,0.1794747145529909,0.15790475987673636,180,187,187,23.458124392201523
173,0.1,0.35,0.6,0.4,6,0.1795537802731456,0.15808457274127502,180,187,187,23.458124392201523
174,0.1,0.35,0.6,0.4,8,0.17960570974538512,0.15820817796004405,180,187,187,23.458124392201523
175,0.1,0.35,0.6,0.6,1,0.17693743448565136,0.1563231076868887,180,187,187,23.458124392201523
176,0.1,0.35,0.6,0.6,2,0.17694966137159263,0.15635528625971484,180,187,187,23.458124392201523
177,0.1,0.35,0.6,0.6,4,0.17697287134756312,0.15642121472848236,180,187,187,23.458124392201523
178,0.1,0.35,0.6,0.6,6,0.17705221119684136,0.15663087950999913,180,187,187,23.458124392201523
179,0.1,0.35,0.6,0.6,8,0.17710648880405497,0.15676729755711627,180,187,187,23.458124392201523
180,0.1,0.5,0.2,0.2,1,0.19738177612121904,0.15652375916262995,99,107,107,18.184608876739695
181,0.1,0.5,0.2,0.2,2,0.19752398585217187,0.15640390474328955,99,107,107,18.184608876739695
182,0.1,0.5,0.2,0.2,4,0.19795714237669887,0.1563574757868613,99,107,107,18.184608876739695
183,0.1,0.5,0.2,0.2,6,0.19845318507613058,0.15671970456601403,99,107,107,18.184608876739695
184,0.1,0.5,0.2,0.2,8,0.1986271392585644,0.15705024538403287,99,107,107,18.184608876739695
185,0.1,0.5,0.2,0.4,1,0.1936840478480269,0.15447864593659102,99,107,107,18.184608876739695
186,0.1,0.5,0.2,0.4,2,0.1924079540521924,0.15504920475919626,99,107,107,18.184608876739695
187,0.1,0.5,0.2,0.4,4,0.19426985439556307,0.15422705054495045,99,107,107,18.184608876739695
188,0.1,0.5,0.2,0.4,6,0.1944577129729367,0.15485780159661666,99,107,107,18.184608876739695
189,0.1,0.5,0.2,0.4,8,0.19462767479994475,0.15517641114793132,99,107,107,18.184608876739695
190,0.1,0.5,0.2,0.6,1,0.19676196593788042,0.15168665110591736,99,107,107,18.184608876739695
191,0.1,0.5,0.2,0.6,2,0.19550339695507496,0.15228863344190796,99,107,107,18.184608876739695
192,0.1,0.5,0.2,0.6,4,0.19666046744747612,0.15128661592013087,99,107,107,18.184608876739695
193,0.1,0.5,0.2,0.6,6,0.19664107436398845,0.15232935731289857,99,107,107,18.184608876739695
194,0.1,0.5,0.2,0.6,8,0.19679184840099448,0.1525450090268006,99,107,107,18.184608876739695
195,0.1,0.5,0.4,0.2,1,0.19774168178406465,0.15631859846506554,99,107,107,18.184608876739695
196,0.1,0.5,0.4,0.2,2,0.19772921349911862,0.15633309072158413,99,107,107,18.184608876739695
197,0.1,0.5,0.4,0.2,4,0.19761101631732036,0.15629950178047022,99,107,107,18.184608876739695
198,0.1,0.5,0.4,0.2,6,0.19750969690154327,0.15617204317229205,99,107,107,18.184608876739695
199,0.1,0.5,0.4,0.2,8,0.19785619977036792,0.15716569284894671,99,107,107,18.184608876739695
